rat,maze,run,time
25,5,10,50.7369788083652
25,5,11,123.127496034775
25,5,12,92.9475903653312
25,5,13,110.951050359257
25,5,14,129.598043922761
25,5,15,84.9308618157003
25,5,16,86.7770975624109
25,6,1,57.3778166695253
25,6,2,53.2361571531982
25,6,3,102.00246323206
25,6,4,102.383251234831
25,6,5,54.1864998825273
25,6,6,73.4467263316151
25,6,7,119.582856683195
25,6,8,62.9993801565347
25,6,9,171.716717748609
25,6,10,35.8029118974277
25,6,11,78.0986701420641
25,6,12,127.365730212105
25,6,13,75.2293354950904
25,6,14,108.789989802792
25,6,15,84.1716335555246
25,6,16,143.485112922448
25,7,1,153.014279434477
25,7,2,137.423624260742
25,7,3,199.079745368308
25,7,4,164.013265161952
25,7,5,131.606598382579
25,7,6,69.5604068950895
25,7,7,112.247863378558
25,7,8,158.536929929893
25,7,9,151.6564752366
25,7,10,185.541895324179
25,7,11,196.217875279035
25,7,12,96.1342864517561
25,7,13,52.3490042327538
25,7,14,165.064900092
25,7,15,191.167944701753
25,7,16,161.061650839916
25,8,1,130.534038476248
25,8,2,141.158359973849
25,8,3,144.527020873891
25,8,4,138.061382811761
25,8,5,92.8038869195447
25,8,6,95.1113875794218
25,8,7,135.1204855434
25,8,8,89.0173329983862
25,8,9,144.554314354059
25,8,10,141.253844434496
25,8,11,98.1529573807064
25,8,12,111.65536170841
25,8,13,122.333331881353
25,8,14,213.765418942165
25,8,15,86.2541259233363
25,8,16,95.4437035149769
26,1,1,226.540039474145
26,1,2,105.405351870692
26,1,3,190.410740080311
26,1,4,176.900912524747
26,1,5,159.555790692823
26,1,6,133.068789123156
26,1,7,191.740296887939
26,1,8,91.8231135422846
26,1,9,180.247801664757
26,1,10,153.524566461932
26,1,11,228.888722593245
26,1,12,242.99801869096
26,1,13,142.778743783487
26,1,14,164.209163005355
26,1,15,181.316189510648
26,1,16,223.867274145421
26,2,1,237.374158849462
26,2,2,179.30947528733
26,2,3,212.977233281492
26,2,4,224.276133623198
26,2,5,250.124839932181
26,2,6,159.760470021853
26,2,7,268.966513815291
26,2,8,216.924456368001
26,2,9,228.440694182528
26,2,10,153.001212833003
26,2,11,174.469898852556
26,2,12,188.909640853098
26,2,13,164.17792286023
26,2,14,170.958368825711
26,2,15,151.140369403714
26,2,16,195.783829225366
26,3,1,183.684442457208
26,3,2,133.978989774672
26,3,3,226.789642107791
26,3,4,227.133384339961
26,3,5,227.813392050204
26,3,6,231.838195387701
26,3,7,88.6384057629976
26,3,8,281.955944262449
26,3,9,225.282671470346
26,3,10,222.564165688285
26,3,11,159.86892043791
26,3,12,224.664857547877
26,3,13,177.077237890905
26,3,14,215.399173015576
26,3,15,201.588202964395
26,3,16,207.54509974185
26,4,1,215.276862693767
26,4,2,200.847814488804
26,4,3,210.163737474254
26,4,4,207.658134684145
26,4,5,201.061260531851
26,4,6,248.824207049104
26,4,7,220.278355568673
26,4,8,200.910871474009
26,4,9,230.864404612519
26,4,10,200.19254048842
26,4,11,279.545632140349
26,4,12,176.58181641319
26,4,13,211.869046727712
26,4,14,250.33654289132
26,4,15,196.495634653416
26,4,16,210.469829291148
26,5,1,199.088443469547
26,5,2,247.465992631317
26,5,3,184.242328599955
26,5,4,217.845146314772
26,5,5,183.693879264444
26,5,6,203.441257345131
26,5,7,278.965029860523
26,5,8,217.138676846526
26,5,9,271.471790183033
26,5,10,217.636511738139
26,5,11,210.140322436493
26,5,12,210.747496160795
26,5,13,240.410722873189
26,5,14,200.907698598466
26,5,15,244.509276055217
26,5,16,205.582788988242
26,6,1,209.003439215084
26,6,2,193.134529313489
26,6,3,250.812169208013
26,6,4,236.537497809588
26,6,5,206.325480291708
26,6,6,202.067555678264
26,6,7,223.764081843932
26,6,8,236.489906503509
26,6,9,219.295469013936
26,6,10,223.666187851647
26,6,11,226.402874919596
26,6,12,233.433722616035
26,6,13,202.457390907474
26,6,14,268.810897060175
26,6,15,199.635619265873
26,6,16,199.108023097813
26,7,1,218.547114330032
26,7,2,223.461526292103
26,7,3,215.571725305735
26,7,4,218.200872554359
26,7,5,216.444700389951
26,7,6,232.856288491878
26,7,7,217.435701256094
26,7,8,215.780881186509
26,7,9,192.116308193232
26,7,10,190.284755541696
26,7,11,213.41527661264
26,7,12,204.213290270723
26,7,13,190.188057492696
26,7,14,190.288397983749
26,7,15,232.289913734103
26,7,16,221.855016624313
26,8,1,213.111359554585
26,8,2,220.946907487109
26,8,3,225.427880417752
26,8,4,220.672848378826
26,8,5,227.262034806584
26,8,6,221.882639299589
26,8,7,237.379307459775
26,8,8,230.298658305621
26,8,9,223.28226377596
26,8,10,229.505060462798
26,8,11,222.875990490303
26,8,12,234.617361938376
26,8,13,234.426432954727
26,8,14,223.277733720227
26,8,15,224.184379834579
26,8,16,246.990113750106
27,1,1,129.595749429493
27,1,2,118.283433276473
27,1,3,19.7828997955208
27,1,4,129.012150046393
27,1,5,159.362978356118
27,1,6,238.76871349584
27,1,7,164.776751145381
27,1,8,121.233847456981
27,1,9,157.962669467192
27,1,10,115.081185202103
27,1,11,120.039044921658
27,1,12,96.7047023925774
27,1,13,151.358772552829
27,1,14,101.434026601721
27,1,15,195.748863001263
27,1,16,99.6957513045594
27,2,1,76.6140161347292
27,2,2,111.300090080983
27,2,3,140.747294416776
27,2,4,162.074731480071
27,2,5,133.840344441717
27,2,6,19.1127570427552
27,2,7,134.641890600067
27,2,8,166.590169005989
27,2,9,119.310125373233
27,2,10,-17.6408845785369
27,2,11,123.896779266793
27,2,12,83.1242983267022
27,2,13,165.113319414587
27,2,14,71.7504927827066
27,2,15,86.9777276075997
27,2,16,133.102506270587
27,3,1,98.0409211497766
27,3,2,65.5349648792828
27,3,3,109.985204310282
27,3,4,33.8420317258657
27,3,5,141.445985618819
27,3,6,92.9622384452312
27,3,7,-56.8368360604222
27,3,8,46.6216825011358
27,3,9,81.0778269068431
27,3,10,106.738273046942
27,3,11,117.650531719948
27,3,12,162.951775225713
27,3,13,61.6309545371205
27,3,14,130.470147300199
27,3,15,22.2105713666005
27,3,16,72.0700153470753
27,4,1,92.5929871437518
27,4,2,13.235025261021
27,4,3,187.744298319305
27,4,4,133.730159514776
27,4,5,64.491342929318
27,4,6,10.4407182094615
27,4,7,32.2443909464868
27,4,8,75.9924295091086
27,4,9,-53.4829190714901
27,4,10,49.6688941019498
27,4,11,141.170178189435
27,4,12,143.549003416085
27,4,13,26.5251287250438
27,4,14,95.5695076221689
27,4,15,32.080530880039
27,4,16,41.1650788401371
27,5,1,110.807127757018
27,5,2,105.886376173925
27,5,3,52.5964958630719
27,5,4,125.796170538487
27,5,5,-56.4962552807707
27,5,6,58.4776914484106
27,5,7,138.431537766586
27,5,8,150.027383492184
27,5,9,116.145460968662
27,5,10,81.2621107954707
27,5,11,84.1861154170533
27,5,12,50.0739994525309
27,5,13,18.495012324309
27,5,14,44.816028070061
27,5,15,67.2208210439512
27,5,16,4.65156535671214
27,6,1,-8.39375420571915
27,6,2,25.6404235719737
27,6,3,12.7738500876057
27,6,4,43.3425783285801
27,6,5,115.680205589884
27,6,6,33.8070745593653
27,6,7,134.092654531615
27,6,8,9.84593213245608
27,6,9,56.6624832057188
27,6,10,43.4419054343529
27,6,11,45.63827229482
27,6,12,45.6153245055534
27,6,13,-64.876773783521
27,6,14,12.5706227665418
27,6,15,100.36674991982
27,6,16,141.015746998088
27,7,1,39.7997530922044
27,7,2,-7.98089424969592
27,7,3,31.1158645079667
27,7,4,71.5479831893446
27,7,5,25.4952250791656
27,7,6,67.6743638783756
27,7,7,52.4835569446063
27,7,8,-8.32998027292342
27,7,9,17.4749685624265
27,7,10,-14.3852481908362
27,7,11,12.353397498066
27,7,12,120.693870241466
27,7,13,25.9517514700749
27,7,14,30.7590742185203
27,7,15,18.3689213548858
27,7,16,87.0221174221009
27,8,1,120.767304394884
27,8,2,108.469688747345
27,8,3,47.7275339990405
27,8,4,90.7631589189418
27,8,5,84.6337801055801
27,8,6,132.164232413726
27,8,7,77.0561943876273
27,8,8,80.208110702654
27,8,9,44.594926747435
27,8,10,72.1894489766391
27,8,11,106.620380998971
27,8,12,128.868077754095
27,8,13,99.498984591437
27,8,14,89.1099117583733
27,8,15,90.5871656341184
27,8,16,73.6018414155557
28,1,1,54.5807104155292
28,1,2,87.8271022271209
28,1,3,128.863263808041
28,1,4,127.446465691284
28,1,5,84.83361400188
28,1,6,109.085105725087
28,1,7,82.1562921186705
28,1,8,57.7789049857249
28,1,9,69.0766996826231
28,1,10,18.1717319662095
28,1,11,73.5828749973112
28,1,12,92.8600072417235
28,1,13,78.1672353676649
28,1,14,106.901378021381
28,1,15,70.6804865384735
28,1,16,155.745338460306
28,2,1,70.6817228956579
28,2,2,68.9766356734193
28,2,3,53.7262147372841
28,2,4,61.7256873467539
28,2,5,135.905568328165
28,2,6,69.8889606736
28,2,7,17.5952617245333
28,2,8,133.830050644497
28,2,9,126.899762037946
28,2,10,150.557957654614
28,2,11,88.6835668858786
28,2,12,130.996205891264
28,2,13,106.214301968593
28,2,14,13.8019383357169
28,2,15,144.924693624456
28,2,16,67.7681755950807
28,3,1,176.815793936667
28,3,2,177.98449748343
28,3,3,207.768268143426
28,3,4,131.835347675503
28,3,5,103.929207287022
28,3,6,52.1296024273959
28,3,7,147.758846118981
28,3,8,92.5555200333119
28,3,9,181.330901687986
28,3,10,125.519009769984
28,3,11,112.117143294414
28,3,12,165.952288006891
28,3,13,94.9444820034557
28,3,14,235.32200162877
28,3,15,109.876724258266
28,3,16,127.11050323588
28,4,1,128.49819651102
28,4,2,158.914619829105
28,4,3,36.8098694125604
28,4,4,111.982950241127
28,4,5,143.125285586617
28,4,6,61.672678487263
28,4,7,168.727141781728
28,4,8,99.6605644183166
28,4,9,164.753054075893
28,4,10,137.373646743563
28,4,11,122.876318211495
28,4,12,168.421808469257
28,4,13,94.6934159719536
28,4,14,199.237093529786
28,4,15,72.3460697536283
28,4,16,184.37305647988
28,5,1,121.449508718297
28,5,2,156.0050618152
28,5,3,81.8070978689871
28,5,4,100.255368837057
28,5,5,56.4703772924936
28,5,6,140.029106095253
28,5,7,130.544825525326
28,5,8,71.2239283209735
28,5,9,107.726389909028
28,5,10,173.731282641857
28,5,11,95.987949366835
28,5,12,58.6601356961895
28,5,13,136.742619229616
28,5,14,106.093978560482
28,5,15,57.0363063977362
28,5,16,98.8422943656862
28,6,1,60.2770853710626
28,6,2,57.9564846269212
28,6,3,79.786786172521
28,6,4,-9.90590551702402
28,6,5,102.039197189719
28,6,6,91.4725936643994
28,6,7,46.2152098812122
28,6,8,79.1090011213576
28,6,9,72.9461402635213
28,6,10,42.7106498198437
28,6,11,77.6855120978148
28,6,12,131.791040719626
28,6,13,41.8179962830207
28,6,14,103.601301018474
28,6,15,95.7948395019892
28,6,16,19.8771938492213
28,7,1,100.995689692574
28,7,2,33.8105411914294
28,7,3,14.1078800444994
28,7,4,129.065423640698
28,7,5,48.3210850717904
28,7,6,74.625519862781
28,7,7,55.8503410167891
28,7,8,106.630715864404
28,7,9,74.5641740637722
28,7,10,68.350731402316
28,7,11,97.4930927848599
28,7,12,98.7161664010221
28,7,13,77.3208425761028
28,7,14,107.931182271233
28,7,15,88.1392555202678
28,7,16,84.0393887080304
28,8,1,86.0806108083037
28,8,2,43.9198646047022
28,8,3,30.718407156487
28,8,4,58.4043420282885
28,8,5,57.7416359443078
28,8,6,39.4672998970548
28,8,7,36.3420823541996
28,8,8,39.3356364614258
28,8,9,23.5600535373355
28,8,10,53.6680548094547
28,8,11,11.4022504564546
28,8,12,13.1112890754669
28,8,13,9.33994755748347
28,8,14,57.6481757208627
28,8,15,60.1231001184322
28,8,16,53.2936889524904
29,1,1,90.9192143196047
29,1,2,149.042270702298
29,1,3,118.376081788671
29,1,4,111.406423710683
29,1,5,77.7197591414632
29,1,6,116.42717330191
29,1,7,141.121551323414
29,1,8,77.6197824751704
29,1,9,93.6619824815341
29,1,10,124.930871792489
29,1,11,149.916833745123
29,1,12,100.125201292722
29,1,13,117.207919975166
29,1,14,125.109719748094
29,1,15,114.676849317002
29,1,16,148.240556900707
29,2,1,137.463531601631
29,2,2,143.049766473546
29,2,3,123.305381154226
29,2,4,157.289162041621
29,2,5,147.57821381613
29,2,6,136.381634605338
29,2,7,174.016738717086
29,2,8,142.070460648381
29,2,9,119.238485224566
29,2,10,116.787280463328
29,2,11,126.135056046619
29,2,12,125.361866337988
29,2,13,136.369101263312
29,2,14,155.53229450455
29,2,15,142.700889870199
29,2,16,152.92936377364
29,3,1,124.713198486024
29,3,2,154.174166624692
29,3,3,87.6329704016756
29,3,4,160.909139491436
29,3,5,75.2847152145093
29,3,6,113.761656873545
29,3,7,158.772030226028
29,3,8,157.862095302011
29,3,9,129.928835241927
29,3,10,61.9718739661335
29,3,11,82.6601464527254
29,3,12,138.028027638149
29,3,13,127.054445575285
29,3,14,93.6068875801633
29,3,15,74.448977724288
29,3,16,98.847605714103
29,4,1,105.482525680774
29,4,2,134.467911013152
29,4,3,158.033143961043
29,4,4,59.3973786477634
29,4,5,148.32446208049
29,4,6,140.344067560572
29,4,7,77.5572213823692
29,4,8,112.607003174859
29,4,9,122.536100029685
29,4,10,116.210933512573
29,4,11,120.628882322017
29,4,12,135.569837538716
29,4,13,166.347736923787
29,4,14,134.726288145364
29,4,15,119.450279182746
29,4,16,161.147745221068
29,5,1,147.272381287987
29,5,2,174.362690172224
29,5,3,151.843987179537
29,5,4,142.616113721097
29,5,5,117.968723962083
29,5,6,109.558239536129
29,5,7,181.731068968808
29,5,8,174.364505500443
29,5,9,101.309392811546
29,5,10,75.5367884737786
29,5,11,175.115747736923
29,5,12,98.9769835019837
29,5,13,213.872531585691
29,5,14,222.616819260331
29,5,15,204.674400040852
29,5,16,104.962170897827
29,6,1,135.287719330342
29,6,2,141.92811071911
29,6,3,131.090985370666
29,6,4,132.910321819379
29,6,5,115.115526477294
29,6,6,196.789959661283
29,6,7,114.979198391281
29,6,8,147.004882786831
29,6,9,121.79142977381
29,6,10,106.622649998444
29,6,11,112.275433915242
29,6,12,69.4316990471568
29,6,13,132.362339494343
29,6,14,140.718535236021
29,6,15,151.146350579956
29,6,16,183.80942887457
29,7,1,101.425776475846
29,7,2,69.1595038963643
29,7,3,126.555146811002
29,7,4,186.1557556693
29,7,5,143.908974273176
29,7,6,106.943089264794
29,7,7,156.59907366848
29,7,8,113.338767253161
29,7,9,127.421260264484
29,7,10,115.845174022082
29,7,11,123.416740289288
29,7,12,141.141429502567
29,7,13,80.5599336246015
29,7,14,177.273856796356
29,7,15,107.518555148116
29,7,16,129.891285822805
29,8,1,134.651925767279
29,8,2,115.217862795316
29,8,3,212.56027232529
29,8,4,181.927632203283
29,8,5,142.261827304418
29,8,6,120.525341266955
29,8,7,135.526087603987
29,8,8,130.251664661007
29,8,9,99.8764025237968
29,8,10,84.4800496553054
29,8,11,165.224243483202
29,8,12,162.871162070118
29,8,13,98.7944912758138
29,8,14,82.9072999356208
29,8,15,136.312251239114
29,8,16,171.854123156118
30,1,1,35.5476410912001
30,1,2,114.729271225046
30,1,3,132.700507250603
30,1,4,134.974206295896
30,1,5,49.9517885024548
30,1,6,56.8475377105437
30,1,7,84.1513688972125
30,1,8,125.230685123936
30,1,9,103.027949666175
30,1,10,57.6184160097541
30,1,11,108.429052176384
30,1,12,94.4527924070574
30,1,13,103.12443545549
30,1,14,14.9498520288035
30,1,15,169.595655977977
30,1,16,87.9317872327364
30,2,1,90.4171756671142
30,2,2,112.868007591849
30,2,3,33.1390948935418
30,2,4,77.8323616582508
30,2,5,10.7970554895902
30,2,6,83.7175128656124
30,2,7,63.185940812856
30,2,8,113.478182546789
30,2,9,29.4349406990851
30,2,10,110.016956429677
30,2,11,46.3985392489225
30,2,12,65.5454838256874
30,2,13,84.8291363739224
30,2,14,134.069814296677
30,2,15,47.130738992209
30,2,16,102.936137909548
30,3,1,2.8643616684874
30,3,2,48.7078644384694
30,3,3,69.1359492303516
30,3,4,69.9788133258937
30,3,5,-2.55990159910102
30,3,6,33.956629329112
30,3,7,60.6764639628713
30,3,8,-5.88410786137671
30,3,9,77.8306063078934
30,3,10,56.7374557960775
30,3,11,66.2689435162301
30,3,12,72.8170050544289
30,3,13,9.4775093513738
30,3,14,79.521681548458
30,3,15,-37.6256428873378
30,3,16,118.862149148091
30,4,1,63.9941286926973
30,4,2,-75.2532543328336
30,4,3,-26.8154453526184
30,4,4,10.7759655873119
30,4,5,10.3297390547795
30,4,6,9.25547696696658
30,4,7,-20.5166774592821
30,4,8,-29.0302154383782
30,4,9,36.5030025381312
30,4,10,-41.6098053878222
30,4,11,49.2160075763165
30,4,12,19.6218583324564
30,4,13,54.3335227303874
30,4,14,30.1665687069243
30,4,15,-48.1561996967946
30,4,16,10.0125607661282
30,5,1,58.1360948677175
30,5,2,87.0857323902521
30,5,3,71.574481899833
30,5,4,-8.51600453554437
30,5,5,15.0976067080504
30,5,6,99.1421445719348
30,5,7,54.1323604144902
30,5,8,47.7275978055551
30,5,9,107.223651370614
30,5,10,61.7449062876272
30,5,11,6.76682255283239
30,5,12,111.075528799626
30,5,13,154.350111332225
30,5,14,38.5502844087779
30,5,15,94.0422831598295
30,5,16,-5.15519187696845
30,6,1,10.7348908903596
30,6,2,-53.2842639355828
30,6,3,117.820657281454
30,6,4,49.8277889515738
30,6,5,-23.5889056371925
30,6,6,122.487700314462
30,6,7,0.362214468809846
30,6,8,23.0968430475891
30,6,9,13.2813406551247
30,6,10,22.2606299545279
30,6,11,44.2942194076185
30,6,12,-33.4824563310852
30,6,13,37.0378629630971
30,6,14,-42.0701974202952
30,6,15,-4.0893700408861
30,6,16,17.3978811898991
30,7,1,2.22031953744519
30,7,2,43.3093274399208
30,7,3,19.535249041357
30,7,4,-29.7419533896013
30,7,5,8.17797173020614
30,7,6,-15.9399992328262
30,7,7,67.5023753751066
30,7,8,6.13838020099597
30,7,9,-4.13641488616795
30,7,10,47.5046739758653
30,7,11,17.0936929038254
30,7,12,-22.9457256375984
30,7,13,60.5068715632892
30,7,14,-47.7130009360625
30,7,15,-36.381556915219
30,7,16,-18.9024586581698
30,8,1,2.94304597003469
30,8,2,23.2980119547205
30,8,3,39.5907097726849
30,8,4,-8.36034756517604
30,8,5,107.883801049319
30,8,6,-101.646638385162
30,8,7,-54.2272822890116
30,8,8,43.357065227737
30,8,9,13.5317112479017
30,8,10,17.9742540397799
30,8,11,29.1875264927346
30,8,12,-18.0678867379014
30,8,13,-23.8132076101013
30,8,14,7.18806770186258
30,8,15,-64.1279520489205
30,8,16,26.2443228191399
31,1,1,92.2626142333358
31,1,2,-50.1813857916338
31,1,3,-24.6465924478209
31,1,4,62.8432585096424
31,1,5,48.335137144575
31,1,6,40.708786559952
31,1,7,82.6081710286412
31,1,8,22.0145973777454
31,1,9,72.7140525007547
31,1,10,4.57112245804473
31,1,11,127.709986661953
31,1,12,99.8252059924627
31,1,13,94.0088296855368
31,1,14,75.0221012838916
31,1,15,103.596268607395
31,1,16,74.4386420042448
31,2,1,-75.0690458246436
31,2,2,26.7853682448859
31,2,3,108.163383677148
31,2,4,50.0704264931057
31,2,5,58.7673360158986
31,2,6,83.0478811983459
31,2,7,53.2820515143885
31,2,8,21.730035086013
31,2,9,1.6252031417226
31,2,10,-55.104031428289
31,2,11,47.762842014984
31,2,12,82.3335476236139
31,2,13,27.4855508738341
31,2,14,85.078710559469
31,2,15,96.5434898330066
31,2,16,77.2324214093536
31,3,1,26.4933610239395
31,3,2,51.5320912958336
31,3,3,43.3603547382303
31,3,4,71.4302127721953
31,3,5,27.7026079334872
31,3,6,69.8003838822964
31,3,7,-3.05297048374313
31,3,8,73.066128380574
31,3,9,35.9952732585843
31,3,10,26.1937214341773
31,3,11,173.952214164349
31,3,12,2.23772898456179
31,3,13,158.885374688875
31,3,14,64.2373134642145
31,3,15,47.9497866997943
31,3,16,64.3044430045847
31,4,1,112.183648127914
31,4,2,129.204848065978
31,4,3,14.5662974183106
31,4,4,-26.1452977328432
31,4,5,-35.3152446738884
31,4,6,-12.4592555277108
31,4,7,-12.8169248042276
31,4,8,36.8816598961259
31,4,9,-0.00047377440619556
31,4,10,-160.463098296916
31,4,11,-30.1630581203956
31,4,12,-0.272110750889816
31,4,13,66.2007327059923
31,4,14,-13.3617735184872
31,4,15,-34.790413693763
31,4,16,84.2040195741014
31,5,1,-30.1248656978131
31,5,2,40.7879243332621
31,5,3,-54.9216534704365
31,5,4,73.0066107834759
31,5,5,-57.2523527907457
31,5,6,-1.51448135178592
31,5,7,67.7782224450853
31,5,8,97.6888832619145
31,5,9,53.9392681414267
31,5,10,66.6258951687388
31,5,11,2.6564142114957
31,5,12,47.2228882640209
31,5,13,70.8038282564042
31,5,14,8.42500601965529
31,5,15,43.8788505479363
31,5,16,-18.7111884942931
31,6,1,-7.9012044924139
31,6,2,43.9614459038137
31,6,3,20.6534991266647
31,6,4,-6.04938189845515
31,6,5,130.151387338455
31,6,6,49.3545471670059
31,6,7,115.515956997995
31,6,8,30.157684464074
31,6,9,-4.41042411361215
31,6,10,16.0214541477154
31,6,11,42.826633758683
31,6,12,150.801872806391
31,6,13,24.5250122020535
31,6,14,99.149501367873
31,6,15,18.284260434088
31,6,16,89.5205534470532
31,7,1,60.4489660502004
31,7,2,29.4026446322606
31,7,3,-18.9072092197121
31,7,4,71.8358962715331
31,7,5,15.6150681170535
31,7,6,37.172515962961
31,7,7,-41.9755109515483
31,7,8,98.89782807972
31,7,9,98.7460366697202
31,7,10,24.63614938736
31,7,11,105.275587884462
31,7,12,40.9179265619571
31,7,13,-22.1929869041288
31,7,14,47.8142549481779
31,7,15,10.333439717768
31,7,16,67.8205600665393
31,8,1,71.9425415015453
31,8,2,59.6505270832713
31,8,3,8.96230634868737
31,8,4,49.071168141421
31,8,5,-61.3786538856615
31,8,6,-7.82944220726837
31,8,7,43.1094415917259
31,8,8,-16.8252093570492
31,8,9,-86.2389620102799
31,8,10,6.02700774594991
31,8,11,7.26457009805762
31,8,12,-6.57831443464114
31,8,13,-54.9027342794714
31,8,14,39.0774917708009
31,8,15,67.2997833330247
31,8,16,39.330398561786
32,1,1,186.995955815011
32,1,2,224.740002553388
32,1,3,174.677886650133
32,1,4,95.8657627002326
32,1,5,167.584345774316
32,1,6,168.531027873394
32,1,7,300.450472865217
32,1,8,138.972285929453
32,1,9,211.511633761334
32,1,10,160.841660445603
32,1,11,135.835177774737
32,1,12,165.16476958819
32,1,13,249.947028510861
32,1,14,176.854781210129
32,1,15,112.961729446981
32,1,16,224.284233168994
32,2,1,199.308722999314
32,2,2,195.265854294537
32,2,3,198.376725429617
32,2,4,164.712852040243
32,2,5,209.093856059455
32,2,6,118.026779772432
32,2,7,102.142275689658
32,2,8,156.542442033977
32,2,9,187.451988604764
32,2,10,254.729039468771
32,2,11,123.755224549169
32,2,12,183.122284290032
32,2,13,212.612349180314
32,2,14,239.816329510478
32,2,15,161.975317736555
32,2,16,125.606735224626
32,3,1,145.594237427657
32,3,2,189.983683038493
32,3,3,201.126961643343
32,3,4,199.902554341153
32,3,5,198.879337053188
32,3,6,204.029048203349
32,3,7,201.805285849145
32,3,8,220.391742855071
32,3,9,122.472604941144
32,3,10,217.937652484262
32,3,11,254.624220152853
32,3,12,168.073658223716
32,3,13,181.033752338094
32,3,14,89.9834632449618
32,3,15,98.3707073899753
32,3,16,258.211050671419
32,4,1,223.572507241265
32,4,2,233.641394879891
32,4,3,188.852879962603
32,4,4,253.279029408614
32,4,5,241.265091082899
32,4,6,176.203935499967
32,4,7,210.501251903487
32,4,8,217.686131002757
32,4,9,183.633746599663
32,4,10,202.599730171984
32,4,11,214.290753871791
32,4,12,165.453160508963
32,4,13,215.814440591956
32,4,14,184.028698352895
32,4,15,219.458899594136
32,4,16,166.671508615404
32,5,1,160.3589608048
32,5,2,194.501222774909
32,5,3,139.694358948719
32,5,4,196.092668416648
32,5,5,170.413386283543
32,5,6,169.490166376089
32,5,7,160.186600143011
32,5,8,200.911363774235
32,5,9,221.203768244414
32,5,10,181.657134326753
32,5,11,160.654568880745
32,5,12,229.946858319479
32,5,13,150.407093414981
32,5,14,189.771802718151
32,5,15,184.486896729684
32,5,16,208.287479207369
32,6,1,214.485181611985
32,6,2,226.961669271795
32,6,3,206.496739983453
32,6,4,169.459027419808
32,6,5,214.412840178633
32,6,6,186.649046164839
32,6,7,188.515682551138
32,6,8,191.066842028215
32,6,9,216.692587541602
32,6,10,249.253498323476
32,6,11,206.0030041182
32,6,12,177.979266113612
32,6,13,193.60055207322
32,6,14,197.513665608172
32,6,15,224.674554943213
32,6,16,178.975815425019
32,7,1,184.254666071793
32,7,2,193.049645776944
32,7,3,206.415102403209
32,7,4,156.422003373132
32,7,5,216.505441126286
32,7,6,191.474598790574
32,7,7,188.10163667823
32,7,8,167.179833606372
32,7,9,198.258321871784
32,7,10,215.373979549435
32,7,11,221.453081573266
32,7,12,160.113739587707
32,7,13,191.049445346654
32,7,14,189.388179072802
32,7,15,206.129125763259
32,7,16,222.685082878998
32,8,1,195.838385283628
32,8,2,167.46487995143
32,8,3,172.221906551807
32,8,4,210.730861675992
32,8,5,180.4156029595
32,8,6,153.959607601583
32,8,7,184.401690865173
32,8,8,189.921883221615
32,8,9,163.432567588755
32,8,10,223.519841259548
32,8,11,188.088497474283
32,8,12,178.436582467934
32,8,13,167.514297338177
32,8,14,170.928387121542
32,8,15,199.976784679399
32,8,16,179.208576844824
33,1,1,177.276116168848
33,1,2,109.353770019054
33,1,3,168.875804985472
33,1,4,242.935078280247
33,1,5,172.770939644392
33,1,6,223.06615073282
33,1,7,226.071551597106
33,1,8,205.807764891469
33,1,9,166.494339405786
33,1,10,201.77684068999
33,1,11,229.67678232184
33,1,12,171.311430130396
33,1,13,194.167518515166
33,1,14,112.681073941974
33,1,15,189.470886614553
33,1,16,185.309837727103
33,2,1,198.857715702873
33,2,2,240.66615513449
33,2,3,216.285565651732
33,2,4,253.435493223574
33,2,5,212.538388201916
33,2,6,168.382722031698
33,2,7,182.801330713466
33,2,8,179.422413370273
33,2,9,259.518880522772
33,2,10,175.123304823793
33,2,11,146.539923770377
33,2,12,181.119641758937
33,2,13,124.382416502063
33,2,14,221.616182012197
33,2,15,261.722828779414
33,2,16,245.740262768784
33,3,1,187.277668454505
33,3,2,228.539856672691
33,3,3,156.937113267423
33,3,4,189.444403864906
33,3,5,199.646064749083
33,3,6,168.886271014551
33,3,7,219.34873039973
33,3,8,200.063208661883
33,3,9,193.030759198258
33,3,10,215.355784594899
33,3,11,213.335268015706
33,3,12,210.466631251985
33,3,13,164.577904162478
33,3,14,207.821692071286
33,3,15,159.534141678991
33,3,16,219.820066230565
33,4,1,287.674556862317
33,4,2,194.51520769585
33,4,3,127.287202692201
33,4,4,184.342115813122
33,4,5,92.5320162746241
33,4,6,195.795414709413
33,4,7,99.1592822699286
33,4,8,168.678986548817
33,4,9,179.933590124223
33,4,10,245.051441589446
33,4,11,152.896220112379
33,4,12,210.229646584411
33,4,13,215.486416229748
33,4,14,123.468860482414
33,4,15,181.110588449898
33,4,16,141.02869230498
33,5,1,213.490512110026
33,5,2,98.866740534084
33,5,3,202.554960838722
33,5,4,144.699712599897
33,5,5,177.544490737415
33,5,6,237.388621631557
33,5,7,179.614020868371
33,5,8,138.083311370274
33,5,9,215.244503438841
33,5,10,144.036249189018
33,5,11,237.824200915962
33,5,12,227.077187341413
33,5,13,193.711323798468
33,5,14,187.151397855264
33,5,15,161.118080831091
33,5,16,90.8389919908885
33,6,1,193.124961179348
33,6,2,157.689937338754
33,6,3,169.34973673379
33,6,4,148.657664073414
33,6,5,191.096358247685
33,6,6,156.312407575226
33,6,7,206.673576191276
33,6,8,182.8261032741
33,6,9,114.240929083214
33,6,10,180.462676622758
